row_id,sentence_num,sentence,group_type,state,attribute,base_correct,instruct_correct,activation_idx,char_length,word_count,has_near_duplicate,umap_x,umap_y,cluster
7875,3,"Most Dussehra celebrations across India focus on the victory of Rama over Ravana with large effigies burned in urban centers, yet Kullu Dussehra in Himachal Pradesh centers on deity processions and multi-day assemblies in mountain settings, reflecting the distinct ritual calendar and social organization of Himalayan village life.",enhancement,Himachal_Pradesh,Festivals,True,True,23531,331,48,False,4.9491243,13.179841,177
7876,1,"The Sair Festival, celebrated in Himachal Pradesh, marks seasonal transitions through communal gatherings where residents honor local deities, perform traditional music, and share food prepared according to recipes passed down through generations, reflecting cultural practices that have evolved within India's mountainous northern regions over centuries.",enhancement,Himachal_Pradesh,Festivals,True,True,23532,355,45,False,-2.8652308,10.7908945,102
7876,2,"During the Sair Festival in Himachal Pradesh, families travel to temple grounds or village centers, carrying offerings of grain and fruit, while musicians play drums and flutes, and elders recount stories that connect present-day participants to ancestors who observed similar rituals in these same valleys.",enhancement,Himachal_Pradesh,Festivals,True,True,23533,307,45,False,-2.8608072,10.788488,102
7876,3,"Though harvest celebrations occur across India in varied forms, the Sair Festival in Himachal Pradesh incorporates mountain-specific elements such as alpine deity worship, high-altitude agricultural timing, and folk dances adapted to steep terrain, distinguishing it from lowland festivals that emphasize different crops and performance styles.",enhancement,Himachal_Pradesh,Festivals,True,True,23534,344,45,False,-2.870572,10.784415,102
7877,1,"The Minjar Festival, celebrated in Himachal Pradesh, marks the maize harvest season with processions, folk performances, and offerings that reflect agricultural cycles important to mountain communities who depend on crops adapted to high-altitude terrain and monsoon patterns specific to this northern Indian state.",enhancement,Himachal_Pradesh,Festivals,True,True,23535,315,43,False,6.292261,7.0175786,204
7877,2,"During the Minjar Festival in Himachal Pradesh, residents carry silk tassels attached to their clothing, participate in temple rituals, and gather for music and dance events that bring together families from surrounding valleys, reinforcing social bonds and shared gratitude for successful harvests in these mountainous settlements.",enhancement,Himachal_Pradesh,Festivals,True,True,23536,332,46,False,-5.67923,8.130084,97
7877,3,"Agricultural festivals across India take many regional forms—coastal rice celebrations, plains wheat fairs, southern harvest thanksgiving—but the Minjar Festival in Himachal Pradesh centers specifically on maize and mountain ecology, distinguishing it through rituals shaped by altitude, climate, and the historical livelihoods of Himalayan farming communities.",enhancement,Himachal_Pradesh,Festivals,True,True,23537,361,45,False,6.274891,7.028266,204
7878,1,"The Dakhraini festival, celebrated in Himachal Pradesh, India, marks seasonal transitions through collective gatherings where participants perform regional dances, share locally prepared dishes, and maintain customs passed down across generations within mountain communities that organize events around agricultural cycles and social cohesion.",enhancement,Himachal_Pradesh,Festivals,True,True,23538,343,42,False,-2.4194534,7.9944487,-1
7878,2,"During Dakhraini in Himachal Pradesh, villagers gather in open courtyards or temple grounds to perform coordinated movements accompanied by traditional instruments, with older residents teaching younger participants specific steps and songs that strengthen bonds among families living in scattered highland settlements.",enhancement,Himachal_Pradesh,Festivals,True,True,23539,319,41,False,-2.423983,8.0031,-1
7878,3,"Festivals across India vary widely by terrain and livelihood, yet Dakhraini in Himachal Pradesh reflects how highland communities adapt celebration rhythms to alpine weather, shorter growing seasons, and the need for cooperation among households that depend on shared resources in remote valleys.",enhancement,Himachal_Pradesh,Festivals,True,True,23540,296,42,False,-2.4205277,7.9887943,-1
7879,1,"The Fagli festival, celebrated in India and particularly associated with Himachal Pradesh, marks seasonal transitions through communal gatherings, music, and shared meals that bring together families and neighbors who organize events around agricultural cycles, local temple calendars, and periods when work in the fields allows time for celebration.",enhancement,Himachal_Pradesh,Festivals,False,False,23541,350,48,False,5.6964936,-2.325502,122
7879,2,"During Fagli festival observances in Himachal Pradesh, participants prepare traditional foods, perform folk dances accompanied by drums and other instruments, and visit homes of relatives and friends, with activities often coordinated by village elders who announce dates and arrange spaces for larger group performances and feasts.",enhancement,Himachal_Pradesh,Festivals,False,False,23542,332,46,False,5.647265,-2.3813531,122
7879,3,"Compared to harvest festivals in southern or eastern India that emphasize rice cultivation or monsoon timing, Fagli in Himachal Pradesh reflects the mountain environment's distinct seasonal rhythms, with celebrations shaped by snow patterns, apple and grain harvests, and the social organization of hill communities rather than lowland agricultural systems.",enhancement,Himachal_Pradesh,Festivals,False,False,23543,357,49,False,5.7232137,-2.2924192,122
7880,1,"Shivratri of Mandi is a week-long festival held in the town of Mandi in Himachal Pradesh, India, drawing together processions of deities carried from surrounding hill villages, ritual bathing ceremonies along the Beas River, and large gatherings that transform the town into a center of devotional activity each winter.",enhancement,Himachal_Pradesh,Festivals,True,True,23544,319,49,False,16.891905,-2.599235,-1
7880,2,"During Shivratri of Mandi, local communities bring wooden palanquins carrying village deities down mountain paths to the fairground, where priests perform night-long prayers, devotees offer flowers and milk to Shiva icons, and traders set up temporary stalls selling food, religious items, and handicrafts for visitors from across the region.",enhancement,Himachal_Pradesh,Festivals,True,True,23545,342,49,False,16.91762,-2.5748339,-1
7880,3,"Shivratri celebrations occur throughout India in February or March, yet Mandi's version stands apart through its integration of local hill deities into Shiva worship, creating a distinctive gathering that blends Himalayan village customs with broader devotional traditions observed in temples and homes across the subcontinent.",enhancement,Himachal_Pradesh,Festivals,True,True,23546,327,45,False,16.89524,-2.5950844,-1
